;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;
;;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen
;;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl
9184114;      Brunnthal;11;633;26293;99;77;11;658;29143;78;67;12;762;34828;84;68;12;801;35249;66;51;13;897;41804;74;57;13;928;46871;53;48;13;950;48897;60;44
9184118;      Feldkirchen;10;1007;54010;98;86;9;1055;59435;121;114;8;1062;62471;145;96;12;1330;75446;93;51;11;1365;87600;97;83;9;1215;83946;63;54;9;1206;87840;78;89
9184119;      Garching b.München, St;22;2770;177536;275;240;23;2688;171981;244;218;22;2512;172887;247;214;23;2412;159455;221;163;23;2311;128315;191;151;23;2354;131971;197;143;24;2529;137648;165;160
9184120;      Gräfelfing;19;1340;63579;352;230;19;1450;66899;354;286;19;1452;71145;353;300;20;1701;87981;405;256;20;1823;95810;414;216;17;1661;94985;343;251;17;1750;102503;333;207
9184121;      Grasbrunn;3;177;10436;109;74;2;.;.;110;78;2;.;.;109;91;2;.;.;115;97;2;.;.;99;59;2;.;.;87;82;2;.;.;110;76
9184122;      Grünwald;–;–;–;742;608;–;–;–;696;431;1;.;.;838;397;1;.;.;839;580;1;.;.;936;464;1;.;.;791;429;1;.;.;608;367
9184123;      Haar;8;485;30347;289;215;9;538;35865;241;207;9;668;45812;214;227;10;747;49919;225;251;10;800;56376;238;205;9;746;55239;216;182;9;751;58116;272;200
9184127;      Höhenkirchen-Siegertsbrunn;3;.;.;117;83;2;.;.;101;97;1;.;.;109;115;1;.;.;112;97;1;.;.;110;81;2;.;.;87;97;2;.;.;95;102
9184129;      Hohenbrunn;10;438;15983;180;175;11;466;17381;182;120;11;489;18704;165;142;11;453;18659;147;116;10;458;17864;151;122;10;464;18757;71;81;11;458;20811;119;105
9184130;      Ismaning;8;663;36924;203;199;10;729;40854;191;165;11;1128;63035;199;197;11;1017;65737;273;262;12;1054;62662;211;218;12;1068;64166;226;218;14;1193;75617;204;190
9184131;      Kirchheim b.München;14;1388;69480;186;158;13;1425;77859;202;173;12;1298;78032;174;207;12;1163;90890;208;208;14;1138;70470;156;141;15;1206;71676;159;166;14;1157;74556;168;119
9184132;      Neuried;3;.;.;98;73;3;.;.;110;106;3;.;.;87;86;3;.;.;92;90;4;247;14745;61;65;4;237;16070;84;93;3;215;10265;81;81
9184134;      Oberhaching;9;302;14934;140;118;8;244;11817;369;225;8;244;12679;243;144;8;250;13232;220;165;9;279;14048;279;169;9;308;14859;286;149;7;255;13712;226;154
9184135;      Oberschleißheim;3;.;.;113;108;3;.;.;97;93;2;.;.;122;160;2;.;.;120;127;2;.;.;102;363;2;.;.;92;72;2;.;.;94;83
9184136;      Ottobrunn;11;1158;67489;318;303;12;1280;72054;279;283;12;1206;74097;293;270;13;1158;70463;283;251;12;1038;63704;318;246;12;1027;63966;255;220;13;1053;65679;290;268
9184137;      Aying;4;484;20020;65;49;4;518;21363;68;58;4;544;23101;61;57;4;532;20292;83;50;4;529;22495;77;41;4;537;23890;92;55;4;563;25975;51;48
9184138;      Planegg;11;871;54083;194;141;11;911;57759;207;191;9;744;51328;178;191;10;607;39655;168;129;9;597;39250;171;152;9;632;44272;158;150;7;591;43158;114;122
9184139;      Pullach i.Isartal;5;3815;384824;102;60;5;3607;360912;198;145;5;3724;368398;165;136;5;3873;386552;272;175;5;3523;397438;229;151;5;3012;340337;199;204;5;2639;326964;152;219
9184140;      Putzbrunn;4;1590;.;82;47;5;1684;.;84;78;5;1815;.;73;61;6;1746;.;76;63;5;1756;.;61;44;6;1995;151334;56;57;6;2040;158461;65;53
9184141;      Sauerlach;3;364;14143;126;94;3;368;15367;115;110;3;373;15935;108;79;5;358;14555;89;75;4;.;.;91;77;3;338;.;64;66;4;360;17199;55;66
9184142;      Schäftlarn;–;–;–;70;50;–;–;–;53;51;–;–;–;43;50;–;–;–;78;80;–;–;–;65;42;–;–;–;50;53;–;–;–;34;16
9184144;      Straßlach-Dingharting;2;.;.;40;31;2;.;.;44;29;2;.;.;55;30;2;.;.;40;31;2;.;.;51;41;2;.;.;46;32;2;.;.;55;26
9184145;      Taufkirchen;7;2496;235264;132;167;8;3493;313775;245;236;7;3301;307090;178;164;7;2911;294098;213;152;9;2907;298074;192;158;8;2820;304136;192;138;8;3752;338007;196;203
9184146;      Neubiberg;4;.;.;142;97;4;.;.;144;169;4;.;.;149;102;4;.;.;140;101;4;.;.;136;70;4;.;.;130;110;4;.;.;135;106
9184147;      Unterföhring;2;.;.;221;211;2;.;.;226;178;2;.;.;206;177;3;267;17602;218;156;3;287;.;226;156;3;296;.;204;261;3;.;.;204;505
9184148;      Unterhaching;3;.;.;310;252;3;512;22199;366;362;2;.;.;309;286;3;.;.;325;264;3;.;.;320;283;3;.;.;307;280;4;612;28535;259;260
9184149;      Unterschleißheim, St;15;2099;156785;300;235;13;1307;75254;345;315;13;1422;79950;322;307;14;1463;87465;264;233;13;1401;86323;350;311;11;1294;88588;302;302;12;1430;95909;313;262
9184444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9185113;      Aresing;1;.;.;22;22;1;.;.;33;11;1;.;.;18;10;1;.;.;24;20;1;.;.;35;20;1;.;.;30;21;1;.;.;28;20
9185116;      Berg im Gau;2;.;.;14;2;2;.;.;2;8;2;.;.;11;6;2;.;.;12;10;2;.;.;7;5;2;.;.;10;8;3;327;10735;23;8
9185118;      Bergheim;1;.;.;24;22;1;.;.;11;9;1;.;.;15;7;1;.;.;21;8;1;.;.;26;15;1;.;.;26;10;1;.;.;26;20
9185123;      Brunnen;–;–;–;18;15;–;–;–;17;13;–;–;–;10;5;–;–;–;14;8;–;–;–;17;13;–;–;–;21;12;–;–;–;17;17
9185125;      Burgheim, M;7;321;10837;27;34;7;371;13591;30;24;7;388;14973;39;15;7;388;15966;32;29;7;400;16621;46;30;7;387;18414;43;28;7;398;20463;42;43
9185127;      Ehekirchen;1;.;.;25;18;1;.;.;36;26;1;.;.;44;28;1;.;.;46;40;1;.;.;37;29;1;.;.;40;19;1;.;.;44;20
9185131;      Gachenbach;3;.;.;30;16;2;.;.;17;11;2;.;.;23;16;3;180;3966;22;19;3;180;4260;30;13;3;206;4650;26;12;3;179;4694;29;20
9185139;      Karlshuld;–;–;–;70;49;–;–;–;85;78;–;–;–;64;63;1;.;.;55;35;1;.;.;64;47;1;.;.;72;57;1;.;.;62;47
9185140;      Karlskron;4;278;9452;42;28;5;328;11296;41;25;5;337;12017;26;30;6;373;13365;33;20;7;394;15321;61;47;7;377;15843;24;21;8;446;18325;55;41
9185143;      Langenmosen;1;.;.;14;15;1;.;.;7;2;1;.;.;18;11;2;.;.;17;12;2;.;.;24;9;1;.;.;22;8;1;.;.;22;11
9185149;      Neuburg a.d.Donau, GKSt;22;3325;139553;240;223;22;3264;140843;245;248;22;3231;146502;200;186;22;3164;142746;266;208;25;3195;148612;298;186;27;3459;156512;330;226;26;3353;161126;287;256
9185150;      Oberhausen;3;182;5689;39;32;3;194;5967;36;21;3;203;6531;37;33;2;.;.;38;31;2;.;.;59;33;2;.;.;41;35;2;.;.;43;39
9185153;      Rennertshofen, M;2;.;.;37;51;2;.;.;16;25;2;.;.;38;10;2;.;.;43;28;2;.;.;37;38;2;.;.;44;19;2;.;.;39;37
9185157;      Rohrenfels;1;.;.;14;15;1;.;.;23;17;1;.;.;6;15;1;.;.;14;8;1;.;.;11;15;1;.;.;17;7;1;.;.;14;10
9185158;      Schrobenhausen, St;18;2210;85938;168;135;17;2244;89857;116;101;17;2245;94074;106;87;19;2224;94497;120;97;21;2306;98881;151;128;21;2259;101642;204;141;21;2232;108164;216;146
9185163;      Königsmoos;5;129;3355;26;37;5;125;3494;47;33;5;137;3944;36;39;5;138;3649;48;36;5;137;4319;64;39;5;148;4706;67;41;5;130;4837;58;51
9185166;      Waidhofen;2;.;.;16;12;2;.;.;17;18;2;.;.;14;8;2;.;.;13;13;2;.;.;17;19;2;.;.;13;14;1;.;.;28;11
9185168;      Weichering;2;.;.;22;16;2;.;.;16;23;3;25;754;20;10;3;23;732;14;14;3;17;599;25;18;2;.;.;16;17;2;.;.;22;25
9186113;      Baar-Ebenhausen;6;376;13948;33;40;6;374;13779;44;46;6;380;14534;37;27;6;380;13596;45;28;6;381;14406;35;25;6;346;13889;49;34;6;325;14246;30;37
9186116;      Ernsgaden;1;.;.;27;26;1;.;.;16;13;1;.;.;13;12;1;.;.;13;13;1;.;.;15;6;1;.;.;17;25;1;.;.;12;17
9186122;      Geisenfeld, St;6;681;25709;127;125;8;749;30981;101;85;8;747;31245;118;88;7;636;27071;96;110;7;637;26675;110;74;6;619;26915;117;138;6;616;28102;103;96
9186125;      Gerolsbach;2;.;.;29;21;1;.;.;28;22;1;.;.;33;18;1;.;.;29;17;1;.;.;35;26;1;.;.;40;28;1;.;.;27;32
9186126;      Hettenshausen;2;.;.;31;22;2;.;.;25;43;3;.;.;21;25;3;.;.;25;20;3;.;.;35;17;3;.;.;18;30;3;.;.;21;10
9186128;      Hohenwart, M;3;310;10875;38;43;4;332;12700;37;35;4;314;12740;31;26;4;310;12170;51;23;4;318;12543;37;19;4;306;13080;14;13;4;309;13381;51;51
9186130;      Ilmmünster;–;–;–;13;15;–;–;–;29;27;–;–;–;21;22;–;–;–;26;18;–;–;–;17;18;–;–;–;16;10;–;–;–;15;20
9186132;      Jetzendorf;–;–;–;13;20;–;–;–;36;14;–;–;–;31;18;–;–;–;39;25;–;–;–;29;23;–;–;–;24;24;–;–;–;30;20
9186137;      Manching, M;5;.;.;114;97;4;.;.;107;103;4;.;.;94;93;5;.;.;98;83;5;.;.;95;92;5;.;.;113;83;5;.;.;117;98
9186139;      Münchsmünster;3;.;.;24;23;2;.;.;22;17;2;.;.;27;25;3;583;39042;25;11;3;593;41292;13;18;4;595;43620;23;7;4;601;43370;19;27
9186143;      Pfaffenhofen a.d.Ilm, St;16;1638;54587;289;259;16;1642;52543;256;238;15;1647;59905;282;229;15;1643;62556;294;250;15;1648;61740;277;200;14;1692;57321;271;228;14;1803;63618;249;239
9186144;      Pörnbach;–;–;–;17;20;–;–;–;17;27;–;–;–;23;18;–;–;–;20;12;–;–;–;19;11;–;–;–;16;11;–;–;–;17;11
9186146;      Reichertshausen;–;–;–;52;44;–;–;–;42;32;–;–;–;39;37;–;–;–;41;38;–;–;–;50;35;–;–;–;38;44;–;–;–;61;38
9186147;      Reichertshofen, M;2;.;.;84;62;3;689;.;70;73;3;739;.;64;80;3;728;.;71;61;3;.;.;75;51;3;.;.;68;63;3;.;.;87;57
9186149;      Rohrbach;3;197;5949;66;55;4;228;7271;61;63;4;215;7464;68;56;4;211;7195;69;39;4;206;7322;61;48;4;225;9210;62;51;4;264;11083;40;38
9186151;      Scheyern;1;.;.;44;32;1;.;.;36;41;1;.;.;40;42;1;.;.;43;31;–;–;–;50;28;–;–;–;29;35;–;–;–;43;28
9186152;      Schweitenkirchen;4;219;8557;68;54;5;351;12827;60;52;4;224;8914;68;54;4;221;8655;67;54;4;269;10110;66;89;5;298;11257;69;68;5;288;12584;65;58
9186158;      Vohburg a.d.Donau, St;4;332;19826;58;59;4;331;20930;64;57;5;366;21855;66;48;6;417;25936;70;61;8;456;26646;80;46;7;428;27576;74;58;6;582;33730;61;45
9186162;      Wolnzach, M;8;717;26375;103;117;10;807;27778;125;116;10;836;28728;128;127;10;763;27168;124;85;11;811;28009;123;108;11;852;29744;94;101;11;837;31146;121;112
9187113;      Amerang;4;210;8768;62;35;5;261;11422;49;37;5;271;13484;41;42;5;490;19204;72;42;6;577;22599;49;47;6;605;28143;32;27;5;646;29545;55;41
9187114;      Aschau i.Chiemgau;–;–;–;77;55;–;–;–;67;64;–;–;–;56;61;–;–;–;76;39;1;.;.;75;65;1;.;.;72;46;1;.;.;52;66
9187116;      Babensham;–;–;–;19;19;–;–;–;14;14;–;–;–;26;18;–;–;–;33;22;–;–;–;26;15;–;–;–;21;22;–;–;–;20;26
9187117;      Bad Aibling, St;6;744;30626;184;200;6;734;32483;224;185;6;775;35478;185;151;8;858;41064;200;158;8;836;40006;214;174;9;820;41222;166;149;11;932;46987;170;163
9187118;      Bernau a.Chiemsee;1;.;.;64;66;1;.;.;62;48;1;.;.;59;53;1;.;.;66;53;1;.;.;74;44;1;.;.;67;46;2;.;.;46;49
9187120;      Brannenburg;2;.;.;78;60;2;.;.;67;51;2;.;.;74;56;2;.;.;73;45;2;.;.;84;39;2;.;.;76;51;3;161;7757;64;75
9187121;      Breitbrunn a.Chiemsee;1;.;.;23;20;1;.;.;17;23;1;.;.;17;21;1;.;.;24;19;1;.;.;16;16;1;.;.;17;16;1;.;.;15;17
9187122;      Bruckmühl, M;15;2227;95897;184;168;17;2439;101775;167;156;19;2462;105618;150;158;24;2499;107890;168;113;25;2591;114325;181;122;24;2547;119691;104;83;24;2599;127950;186;189
9187123;      Chiemsee;–;–;–;4;3;–;–;–;4;4;–;–;–;4;2;–;–;–;5;6;–;–;–;1;1;–;–;–;4;3;–;–;–;2;2
9187124;      Edling;4;314;12091;46;42;4;325;12213;48;47;4;316;12637;39;25;4;323;12898;45;32;5;358;14113;45;37;4;353;14808;41;32;4;349;15396;37;37
9187125;      Eggstätt;3;.;.;42;37;4;377;19822;29;24;4;376;20563;34;26;4;367;19876;20;27;4;398;.;41;33;3;.;.;33;34;3;.;.;25;15
9187126;      Eiselfing;1;.;.;25;36;1;.;.;26;28;1;.;.;33;23;1;.;.;34;20;1;.;.;30;19;1;.;.;20;29;1;.;.;30;24
9187128;      Bad Endorf, M;7;454;12159;92;71;7;526;14749;86;82;7;543;17123;73;53;7;511;16884;84;69;7;451;15192;62;45;7;455;15505;79;59;8;497;17438;79;53
9187129;      Bad Feilnbach;2;.;.;104;62;2;.;.;106;82;2;.;.;104;88;3;126;6089;74;77;4;170;6691;98;72;4;179;7916;80;64;5;218;9800;81;89
9187130;      Feldkirchen-Westerham;6;1497;64505;113;121;6;1516;69747;119;94;6;1542;71882;125;116;6;1548;69860;121;101;8;1644;72518;105;88;9;1581;76024;70;45;9;1670;79716;162;99
9187131;      Flintsbach a.Inn;2;.;.;45;40;2;.;.;42;38;2;.;.;25;31;1;.;.;23;28;1;.;.;35;29;1;.;.;23;25;1;.;.;33;32
9187132;      Frasdorf;2;.;.;30;26;2;.;.;31;27;2;.;.;34;25;2;.;.;38;28;2;.;.;34;33;2;.;.;31;28;2;.;.;34;44
9187134;      Griesstätt;–;–;–;36;19;–;–;–;40;19;–;–;–;22;23;–;–;–;29;19;–;–;–;34;20;–;–;–;28;29;–;–;–;27;35
9187137;      Großkarolinenfeld;2;.;.;63;42;2;.;.;84;83;1;.;.;76;50;1;.;.;48;38;1;.;.;78;55;1;.;.;63;59;1;.;.;74;70
9187138;      Gstadt a.Chiemsee;–;–;–;11;25;–;–;–;14;27;–;–;–;18;25;–;–;–;12;12;–;–;–;21;12;–;–;–;14;7;–;–;–;14;15
9187139;      Halfing;4;228;10333;29;15;4;230;10810;19;15;4;213;10254;31;33;3;200;.;17;22;4;249;12331;32;19;4;246;12795;25;24;4;245;12630;24;20
9187142;      Schechen;2;.;.;48;43;2;.;.;46;50;2;.;.;57;44;2;.;.;52;29;2;.;.;64;34;2;.;.;56;49;2;.;.;60;43
9187145;      Höslwang;2;.;.;11;9;2;.;.;15;11;2;.;.;16;13;2;.;.;18;11;2;.;.;7;2;2;.;.;16;11;2;.;.;15;13
9187148;      Kiefersfelden;–;–;–;74;88;–;–;–;90;53;–;–;–;89;69;–;–;–;79;52;–;–;–;81;64;–;–;–;56;66;–;–;–;58;66
9187150;      Kolbermoor, St;7;571;27075;230;216;7;598;31269;213;178;7;585;31725;251;181;8;759;44714;254;186;8;749;47019;275;235;8;758;47432;225;164;8;734;47973;243;202
9187154;      Neubeuern, M;4;.;.;50;38;4;275;.;43;22;4;264;.;47;37;5;254;12072;44;28;5;252;13091;37;37;5;231;11324;48;47;5;213;11272;34;40
9187156;      Nußdorf a.Inn;2;.;.;21;13;2;.;.;23;25;3;.;.;21;20;3;.;.;30;17;3;.;.;26;19;3;.;.;19;24;3;.;.;24;22
9187157;      Oberaudorf;1;.;.;70;53;1;.;.;55;51;1;.;.;63;65;1;.;.;53;34;1;.;.;63;44;1;.;.;52;45;1;.;.;70;60
9187159;      Pfaffing;2;.;.;39;31;2;.;.;42;33;2;.;.;43;33;2;.;.;39;30;2;.;.;39;27;2;.;.;47;46;2;.;.;39;39
9187162;      Prien a.Chiemsee, M;6;456;16726;141;106;7;505;18579;119;100;8;503;18978;131;129;8;449;17076;123;88;9;388;13303;111;90;8;359;12663;93;106;9;392;13912;121;99
9187163;      Prutting;2;.;.;38;30;2;.;.;31;35;2;.;.;43;25;2;.;.;30;28;2;.;.;38;8;2;.;.;37;26;2;.;.;40;33
9187164;      Ramerberg;1;.;.;11;15;1;.;.;10;6;1;.;.;12;7;1;.;.;12;4;1;.;.;11;11;1;.;.;10;9;1;.;.;15;7
9187165;      Raubling;11;1216;54259;137;129;11;1258;64375;128;111;11;1528;78763;122;120;12;1529;79946;132;104;11;1481;79365;124;102;12;1589;84370;115;110;12;1503;84367;129;106
9187167;      Riedering;1;.;.;76;71;1;.;.;77;64;1;.;.;62;55;1;.;.;68;108;1;.;.;64;63;1;.;.;62;56;1;.;.;67;57
9187168;      Rimsting;5;175;6642;64;31;5;168;6442;43;45;4;155;6800;46;34;5;180;7927;36;37;5;178;9131;35;41;5;181;10071;33;31;5;174;10479;60;46
9187169;      Rohrdorf;11;1778;83374;62;69;11;1813;85067;61;44;11;1684;83262;61;37;11;1463;69477;69;63;10;1426;73870;74;47;9;1322;68040;67;60;9;1438;74550;71;55
9187170;      Rott a.Inn;4;822;39056;47;41;4;814;38620;48;32;4;819;36338;41;38;4;816;39240;45;34;4;827;39835;33;26;4;844;37431;32;29;4;809;33608;46;24
9187172;      Samerberg;–;–;–;25;24;–;–;–;28;22;–;–;–;29;19;–;–;–;27;27;–;–;–;39;16;–;–;–;35;29;–;–;–;29;24
9187173;      Schonstett;1;.;.;13;12;1;.;.;10;9;1;.;.;13;10;1;.;.;11;9;1;.;.;19;2;1;.;.;25;14;1;.;.;13;8
9187174;      Söchtenau;1;.;.;38;21;2;.;.;32;29;2;.;.;25;25;2;.;.;31;16;3;85;3090;25;26;3;88;3569;32;23;3;87;3685;24;31
9187176;      Soyen;1;.;.;19;21;1;.;.;23;18;1;.;.;15;15;1;.;.;21;17;1;.;.;26;14;1;.;.;31;29;1;.;.;17;28
9187177;      Stephanskirchen;7;1537;59318;118;115;8;1618;63333;112;113;8;1594;63238;112;99;8;1553;60745;112;108;10;1700;67985;135;75;10;1794;76379;116;104;9;1530;68406;103;126
9187179;      Tuntenhausen;5;357;14875;102;84;6;405;17561;102;73;6;408;18397;84;61;8;423;17526;108;70;8;436;19059;100;71;9;501;22120;81;51;10;519;23568;53;47
9187181;      Vogtareuth;–;–;–;29;18;1;.;.;37;29;1;.;.;29;22;1;.;.;34;22;1;.;.;37;25;1;.;.;30;37;1;.;.;35;32
9187182;      Wasserburg a.Inn, St;7;2503;116778;111;146;6;2534;120053;126;124;7;2584;125337;144;121;7;2595;127247;124;103;7;2632;133182;109;96;7;2698;140096;135;123;7;2729;149982;137;126
9187186;      Albaching;1;.;.;19;12;1;.;.;26;10;1;.;.;15;9;1;.;.;18;10;1;.;.;12;10;2;.;.;9;10;2;.;.;18;15
9187444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9188113;      Berg;2;.;.;110;97;3;278;11164;88;168;3;293;12467;91;188;3;292;13075;116;122;3;299;14053;117;69;3;308;13815;97;77;3;312;15934;92;53
9188117;      Andechs;3;312;14096;40;31;3;317;14855;27;39;3;339;15786;27;45;4;378;17646;40;30;4;375;17611;41;32;4;391;19396;46;29;4;357;19485;37;27
9188118;      Feldafing;–;–;–;58;61;–;–;–;49;39;–;–;–;60;57;–;–;–;40;42;1;.;.;64;43;1;.;.;43;53;1;.;.;60;54
9188120;      Gauting;7;911;73248;203;175;7;962;78457;208;153;6;950;.;153;130;7;1284;.;207;150;7;1324;.;216;130;8;1504;.;220;154;7;.;.;158;152
9188121;      Gilching;16;2152;146615;200;220;16;2282;159675;254;183;15;2600;182252;252;209;17;2850;178519;219;178;20;3058;200990;234;219;22;3385;221959;193;180;22;3354;242821;189;265
9188124;      Herrsching a.Ammersee;2;.;.;153;132;2;.;.;154;126;2;.;.;137;157;1;.;.;168;108;1;.;.;156;110;1;.;.;124;95;1;.;.;158;116
9188126;      Inning a.Ammersee;1;.;.;62;51;2;.;.;80;72;2;.;.;57;58;3;124;5908;49;45;3;133;5773;54;55;4;261;9836;71;63;5;327;14965;60;54
9188127;      Krailling;10;1451;79053;82;80;9;1446;85897;80;82;8;1434;79773;77;91;8;1342;81589;79;79;8;1217;73230;95;46;8;1237;75901;78;58;8;1209;83944;119;74
9188132;      Seefeld;2;.;.;90;86;2;.;.;77;69;2;.;.;86;68;2;.;.;101;49;2;.;.;81;68;2;.;.;92;67;2;.;.;85;75
9188137;      Pöcking;1;.;.;77;62;1;.;.;75;55;1;.;.;60;61;1;.;.;79;53;1;.;.;83;58;1;.;.;84;62;1;.;.;71;64
9188139;      Starnberg, St;3;.;.;351;309;3;.;.;324;302;3;.;.;390;304;2;.;.;307;259;1;.;.;285;246;1;.;.;248;201;1;.;.;279;227
9188141;      Tutzing;2;.;.;122;110;2;.;.;110;80;2;.;.;110;89;1;.;.;106;83;1;.;.;109;99;1;.;.;114;88;1;.;.;111;95
9188144;      Weßling;9;1900;133659;60;52;11;2150;148905;58;45;10;2091;156876;60;68;10;2060;152895;48;38;11;1987;145488;64;42;11;2142;152637;63;33;12;2000;166778;84;38
9188145;      Wörthsee;1;.;.;50;48;1;.;.;50;46;1;.;.;37;37;1;.;.;53;46;1;.;.;55;40;1;.;.;60;49;1;.;.;68;46
9188444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9189111;      Altenmarkt a.d.Alz;2;.;.;39;28;2;.;.;36;25;2;.;.;44;48;2;.;.;29;31;2;.;.;37;22;2;.;.;42;37;2;.;.;48;36
9189113;      Bergen;2;.;.;31;52;2;.;.;48;42;3;132;4603;52;40;3;138;4861;44;31;3;142;5438;57;49;3;159;6015;52;42;3;126;5911;49;35
9189114;      Chieming;6;350;12663;48;52;6;352;13250;60;47;6;366;13680;80;53;6;363;13441;49;40;6;383;14732;63;50;6;404;16237;47;42;6;405;17348;55;39
9189115;      Engelsberg;3;.;.;17;16;2;.;.;16;12;2;.;.;19;18;2;.;.;18;22;2;.;.;22;18;2;.;.;23;14;2;.;.;23;16
9189118;      Fridolfing;5;2557;.;40;38;6;2744;.;35;28;6;2899;.;38;32;6;2953;.;49;30;7;3440;.;41;24;7;3615;.;38;21;7;3849;.;23;15
9189119;      Grabenstätt;3;42;1051;40;41;2;.;.;46;48;2;.;.;55;28;2;.;.;41;26;2;.;.;53;49;3;47;1499;34;17;3;38;1641;41;52
9189120;      Grassau, M;4;490;18243;93;54;4;504;18116;80;70;3;.;.;65;70;4;424;15478;77;79;4;495;16437;79;63;4;542;20244;74;66;4;509;22173;72;71
9189124;      Inzell;2;.;.;53;31;3;.;.;65;55;3;.;.;59;52;3;.;.;55;48;3;.;.;60;33;4;57;2108;41;49;3;.;.;45;37
9189126;      Kienberg;2;.;.;15;15;2;.;.;5;12;2;.;.;11;15;2;.;.;8;5;2;.;.;17;13;2;.;.;12;11;2;.;.;7;6
9189127;      Kirchanschöring;2;.;.;31;14;2;.;.;18;21;2;.;.;26;14;2;.;.;25;13;2;.;.;31;21;3;327;10446;28;24;3;334;11271;28;22
9189129;      Marquartstein;–;–;–;37;30;–;–;–;42;39;–;–;–;38;35;–;–;–;45;26;–;–;–;27;33;–;–;–;31;21;–;–;–;29;25
9189130;      Nußdorf;1;.;.;23;20;1;.;.;19;18;1;.;.;23;19;1;.;.;23;10;1;.;.;13;12;1;.;.;15;5;3;168;8018;19;13
9189133;      Obing;1;.;.;45;41;1;.;.;37;47;1;.;.;47;35;1;.;.;48;38;1;.;.;43;44;2;.;.;56;34;2;.;.;56;41
9189134;      Palling;–;–;–;22;21;–;–;–;28;20;–;–;–;27;24;–;–;–;24;11;–;–;–;30;20;–;–;–;36;26;–;–;–;34;17
9189135;      Petting;1;.;.;10;15;1;.;.;22;18;1;.;.;17;17;1;.;.;19;15;2;.;.;16;23;2;.;.;17;10;2;.;.;11;7
9189137;      Pittenhart;–;–;–;21;20;–;–;–;16;12;–;–;–;21;12;–;–;–;18;6;–;–;–;14;4;–;–;–;22;17;–;–;–;21;14
9189139;      Reit im Winkl;1;.;.;38;35;1;.;.;29;34;1;.;.;28;29;1;.;.;30;35;1;.;.;34;35;1;.;.;32;28;1;.;.;33;21
9189140;      Ruhpolding;1;.;.;69;67;1;.;.;81;67;1;.;.;64;62;1;.;.;71;53;2;.;.;78;61;2;.;.;61;41;2;.;.;80;64
9189141;      Schleching;–;–;–;21;10;–;–;–;22;24;–;–;–;26;22;–;–;–;31;29;–;–;–;22;13;–;–;–;19;20;–;–;–;15;16
9189142;      Schnaitsee;–;–;–;29;23;–;–;–;41;33;–;–;–;48;30;–;–;–;36;26;–;–;–;42;26;2;.;.;29;22;2;.;.;37;23
